,name,gender,follower_count,voteup_count,comment_count,url,content
86,知乎用户,1,29396,38,7,https://www.zhihu.com/api/v4/answers/1356315770,<p>当代的自由主义一般意义上指代的是偏左翼的新自由主义，平等主义是此类思潮的核心关切；更加传统的自由主义则指代偏右翼的古典自由主义，自我所有权是此类思潮的核心关切。但无论是左翼还是右翼自由主义，它们一般都持有某种程度的自然权利观念（被认为是个人在共同体建立之前，在自然状态下生来就拥有的权利，先于外在的秩序），而且都偏向于非后果主义伦理道德观（可以是义务论，也可以是自利/非自利契约论）。</p><p>PS：我尽量使用最好的意义和最佳的理解这个层面上的自由主义。严格说来，我国绝大部分自我标榜的所谓自由主义者，恐怕都是诺齐克自由至上主义的信徒……</p><p>集体主义则不同，它相信一种构成性的共同体观念，而且持有后果主义伦理道德观（一般而言都是某种形式的功利主义）。换言之，个体的自我认同、情感、追求是由集体来界定，同时个体还是这个有机共同体的一部分。同时，民族主义则批评自由主义的权利观念，民族主义认为任何权利都植根于民族或国家的传统之中，不存在抽象的权利。</p><p>自由主义与集体主义的根本分歧在于，集体主义无法接受正义原则以一种不预设任何人类意图或目的、也不预设任何确定的人类善观念的方式被推导出来。换言之，集体主义倾向于认为善优先于正当；自由主义倾向于认为正当优先于善。也就是说，集体主义没办法接受非后果主义的伦理观，集体主义认为原子化的个体在本体论的意义上是一种错误的构想，个体只有作为共同体的成员，承载传统，才能确立身份认同，识别自身的真正利益；自由主义则针锋相对的认为，似乎集体主义认为个人必须依赖国家这样一个集体积极地把个体聚拢到一起，以集体的方式评价和追求善，否则个体就会堕入迷茫和分离的孤立之境。</p><p>将自由主义相信的所谓“正当优先于善”推而广之，就使得自由主义者形成了追求国际主义的原动力；相应地，集体主义的终极追求则是在世界范围内建立一个个体共享一套完整生活方式的共同体。看起来似乎有点殊途同归的意思，但是自由主义和集体主义在伦理观念上的根本分歧，依然导致这两种思潮所最终追求的愿景还是极不相同的。自由主义质疑集体主义和民族主义的根本，在于自由主义提出了这样一个疑问：国家可以被设想为一个先在地规定人们善观念与身份认同的共同体吗？自由主义理论也有主张对国家的认同，但这种认同基于正义的原则和制度，而非未经反省的共同体传统。</p><p>我们也可以尝试引入一些例子来帮助我们理解自由主义和集体主义在抽象层面上的针尖对麦芒，在实践层面上具体的表现是什么样的：</p><p>1，开春了，天热了，你躁动的身体已经蠢蠢欲动，但你慈爱的老母亲依然选择给你套上了里三层的me more say和外三层me more cool，美名其曰：你妈觉得你冷。为啥？因为“集体”的老话说过“春捂秋冻”。那么春捂秋冻为啥就是对的？春捂秋冻是不是适合于所有人？南半球的人要不要也跟我一起春捂秋冻？你妈铁定一巴掌扇你脑袋上：就你事儿多！</p><p>（这个例子表明，集体主义很强烈地倾向于家长主义——个体的利益由共同体、而非开展行动的个体本身判断和确立）</p><p>2，1960年5月11日，阿道夫.艾希曼被以色列摩萨德绑架至耶路撒冷公审。艾希曼被认为需要对二战时期犹太人移送集中营的运输、与当地犹太领袖的磋商与合作负有主要责任，间接地为大屠杀奠定了基石。我们不讨论事件本身的真实性，艾希曼在受审过程中透露了“自己只是一个尽职尽责的国家社会主义政党的公务员，忠实地完成国家交付的工作”而已。这种丧失人类最基本价值判断能力的例子被阿伦特称之为“恶的平庸性”。</p><p>（这个例子表明，集体主义语境下的个体开展价值判断的主体并非个体本身——而是由个体所在的共同体来界定）</p><p>第一个例子推而广之，我们就能很好地理解年轻人跟老一辈人之间的根本分歧所在；第二个例子推而广之，我们就能更好地了解集体主义语境下的共同体出错的时候会带来的潜在可怕后果。</p>
87,Phil,1,181450,17,10,https://www.zhihu.com/api/v4/answers/1378341173,<p>因为<b>不提倡个人自由的所谓“集体主义”和“民族主义”</b>，不值得，甚至<b>不应该</b>支持。</p><p>声明：<b>任何把“个人自由”理解成“想干什么就干什么”的知友，恕我无意与你讨论，因为暂时没时间和兴趣来做基础辅导。</b></p>
88,夜神K2 2,-1,3391,14,0,https://www.zhihu.com/api/v4/answers/1336303150,"<p>全人类，<i>Homo sapiens</i>，一个有明确边界的物种概念 ，与其他所有非<i>Homo sapiens</i>存在生殖隔离，怎么就虚幻了？</p><p class=""ztext-empty-paragraph""><br/></p><p>ps，你说的自由主义者是liberal还是libertarian？两者差别跟社会主义和社会主义之间的差别一样大。从liberal到libertarian的一系列光谱，分别乐意支持啥有啥好奇怪的</p>"
89,匿名用户,1,0,4,0,https://www.zhihu.com/api/v4/answers/1403018603,<p>集体主义强调共同体原则，强调个人价值的群体实现，主张博爱，主张用同等的方式对待集体中的每一个个体，主张让集体中的每一个人都过上美好、体面而有尊严的生活。</p><p>而【某种语境下】的集体主义除去对弱者的结构性压迫外无他，只是实现控制合法化的工具而已，是对集体主义解释权的垄断罢了。</p>
90,二流学生,-1,12,4,0,https://www.zhihu.com/api/v4/answers/1332547134,<p>“自由主义”是某些公知，卖国贼，恨国党最后的遮羞布；</p><p>“集体主义”也是某些官僚，极权主义者最后的遮羞布。</p>
91,Husky,-1,28,3,0,https://www.zhihu.com/api/v4/answers/1676817782,<p>真等到苏联解体那一天，我会打着自由的名号呼吁公民持枪，我的第一发子弹一定会射向评论里的这些“自由主义者”</p>
92,find goo,1,24858,16,7,https://www.zhihu.com/api/v4/answers/1497304413,<p>他们不是支持国际主义，支持的是美国主义。</p><p>支持国际主义没看到他们支持俄罗斯，也没看到他们支持中东，支持非洲。</p><p>表面是国际主义，实际是美国主义，打着国际主义旗号。</p><p>美国因为从二战德国科技情报取得了霸权，从二战后，有专门的经费，有三大情报机构，有棱镜监控系统，有计划资助各国学者，资助公知，垄断话语权。情报经费非常多，这批人很多是被收买的，有的是跟风。</p><p>疫情就可以看出来，宣传只要美国做的都是好的，都是正确的，而不管死了多少人。</p><p>中国做什么都是错。</p><p>但病毒可不管这些，谁不科学，传染就高。</p>
93,黑暗兵法,-1,23,5,1,https://www.zhihu.com/api/v4/answers/1177006623,<p>做为一个自认偏自由主义的人，对于国策的看法是支持外国人定居法案，认为个体有不受限于生父老二国籍选择居住国家的自由（民族主义者必然反对，肯定对立），也许这算是支持国际主义？反对的国策比如禁食狗肉，我看作是集体主义对于个人权益没有廉耻的侵犯，迷信集体主义很容易发生无底线的要求个人向所谓集体让渡权利，集中力量好办大事，但请把集体主义用于办大事，这世界大事相比小事很少。最朴素的自由主义理念很好概括：即使和我切身利益无关，但我捍卫你XXXX的权力。</p><p>当然民族主义者看待一切非民族主义者都是投敌。</p>
94,梦羽灵泉,1,857485,4,0,https://www.zhihu.com/api/v4/answers/1402366979,<p>反对的不是集体主义</p><p>集体主义真集体了没人反对</p><p>反对的是加速！入关！之后，入关的老爷们我喝汤来你吃肉，下面一群996</p><p>集体主义的主语是人民，不是人民代表</p><p></p>
95,青灯,-1,143,14,0,https://www.zhihu.com/api/v4/answers/1678410449,"<p>这些词有人甚至不愿意搜一下就开始为自由主义洗白实在可笑。（由于维基和百度差不多摘的百度的）</p><p><b>自由主义</b></p><blockquote>自由主义是一种意识形态，以自由作为主要政治价值的一系列思想流派的集合。更广泛的，自由主义追求保护个人思想自由的社会、以法律限制政府对权力的运用、保障自由贸易的观念、支持私人企业的市场经济、透明的政治体制以保障少数人的权利。</blockquote><p><b>集体主义</b></p><blockquote>集体主义是主张个人从属于社会，个人利益应当服从集团、民族、阶级和国家利益的一种思想理论，它的最高标准是一切言论和行动符合人民群众的集体利益，这是共产主义和无产阶级世界观的重要内容。其科学含义在于当个人利益和集体利益发生矛盾的时候要服从集体利益。一切行动和言论以集体为重个人为轻。<br/>集体主义的基本内容是：坚持集体利益与个人利益的辩证统一，强调集体利益高于个人利益；充分尊重和维护个人正当利益的实现，使个人的才能、价值能得到最好的发挥；当集体利益与个人利益发生矛盾时，要以集体利益为重，必要时要放弃或牺牲个人利益。</blockquote><p><b>民族主义</b></p><blockquote>民族主义是以自我民族的利益为基础而进行的思想或运动，也指对本民族文化、传统、利益的认同，旨在追求民族的壮大。</blockquote><p><b>国际主义</b></p><blockquote>国际主义是指各国无产阶级在反对剥削制度，争取自身解放斗争中，在政治、经济、道义等方面互相支持，互相援助，坚持国际团结的思想和政治原则。</blockquote><p><b>国际主义的原则是什么</b></p><blockquote>一、每个国家的无产阶级要把自己的斗争利益同世界无产阶级革命的利益结合起来，自觉地使局部利益服从全局利益，不许一个国家无产阶级斗争的局部利益损害世界无产阶级革命的整体利益。<br/>二、已战胜本国地主与资产阶级的民族，应支援别国无产阶级和被压迫民族的解放事业，并有决心有能力承担最大的民族牺牲。<br/>三、各国无产阶级和劳动人民在反对剥削压迫、争取民族解放与实现社会主义的斗争中，相互支持，相互援助。压迫民族中的无产阶级政党要坚持民族平等和民族自决的原则，支持被压迫民族的民族解放运动。被压迫民族的无产阶级政党要反对狭隘民族主义，在反对阶级敌人的斗争中，加强与压迫民族的无产阶级和劳动群众的团结。<br/>四、无产阶级政党都要以无产阶级国际主义与爱国主义相结合的精神，教育全体劳动人民，绝不以国际主义之名行民族主义之实，<b>绝不损害世界无产阶级整体利益</b>。</blockquote><p>共产主义追求的是自由，不是自由主义，也不是无政府主义。</p><p><b>无政府主义</b></p><blockquote>无政府主义是一系列政治哲学思想。其目的在于提升个人自由及废除政府当局与所有的政府管理机构。 </blockquote><p>许多打着“国际主义者”旗号却攻击共产主义的人是十分可笑的，同一句话前后矛盾他们所谓的“国际主义”不过是对“自由主义”的阶级化表达，是假国际主义，追求的只是“经济自由主义”无不体现出资产阶级的贪婪本性。</p><p>左右手拿所谓的“自由主义”、“国际主义”希望攻讦“集体主义”是非常愚蠢的，而且就我国目前国情而言拿这两个攻击我国，说我国民族主义严重也是非常愚蠢的，首先我们所追求的中华民族共同利益是实现中华民族伟大复兴，实现共产主义伟大理想，这两者是一致且不可分割的，其次我们这不是民族主义，是集体主义表征在广大人民群众身上。</p><p>与回答下某些答主扯着马克思主义拿伟人著作中只言片语断章取义的为自由主义洗白相左，为了共产主义事业必须力戒自由主义。因为自由主义<b>实质上是机会主义</b>的一种表现，与马克思主义根本对立。</p><p><b>机会主义</b></p><blockquote>机会主义，也称投机主义，是为了达到自己的目标就可以使用一切方法，突出的表现是不按规则办事，视规则为腐儒之论，其最高追求是实现自己的目标，以结果来衡量一切，而不重视过程，如果它有原则的话，那么它的最高原则就是为了利益。</blockquote><p>自由主义以自我为中心，具有较强的自私自利性，嘴里喊着“为人民服务”，行的却是个人主义，有时为了谋取个人或少数人利益，任意胡作非为。</p><p>为什么现在网上很多所谓的“自由主义”知识分子对现在如此不满？因为那个任由他们胡诌八扯就能获利的时代不在了，之前热词“打工人”的出现，许多无产阶级开始意识到自己不仅是老师医生文员等等而且是人，是无产阶级，所以“自由主义”开始害怕了，开始无端污蔑用着下三滥的诡辩术叫嚣了。</p><p>一个反对集体主义的人会支持国际主义？他真的认同国际主义吗？所以真相就是他不过是把国际主义扯过来当自己的遮羞布罢了。资本主义看似赶走了暴君实则扶持了一位新暴君。</p><blockquote>是谁创造了人类世界？<br/>是我们劳动群众。<br/>一切归劳动者所有，<br/>哪能容得寄生虫！<br/>最可恨那些毒蛇猛兽，<br/>吃尽了我们的血肉。<br/>一旦把他们消灭干净，<br/>鲜红的太阳照遍全球！<br/>这是最后的斗争，团结起来到明天，<br/>英特纳雄耐尔就一定要实现。<br/>这是最后的斗争，团结起来到明天，<br/>英特纳雄耐尔就一定要实现！<br/>——节选自《国际歌》</blockquote><figure data-size=""normal""><noscript><img src=""https://pica.zhimg.com/50/v2-691e39126154fcbe22c848d927377f63_720w.jpg?source=1940ef5c"" data-rawwidth=""1024"" data-rawheight=""1024"" data-size=""normal"" data-default-watermark-src=""https://pic2.zhimg.com/50/v2-546e578d3addb6f3eec64269a46cf52d_720w.jpg?source=1940ef5c"" class=""origin_image zh-lightbox-thumb"" width=""1024"" data-original=""https://pic2.zhimg.com/v2-691e39126154fcbe22c848d927377f63_r.jpg?source=1940ef5c""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;1024&#39; height=&#39;1024&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""1024"" data-rawheight=""1024"" data-size=""normal"" data-default-watermark-src=""https://pic2.zhimg.com/50/v2-546e578d3addb6f3eec64269a46cf52d_720w.jpg?source=1940ef5c"" class=""origin_image zh-lightbox-thumb lazy"" width=""1024"" data-original=""https://pic2.zhimg.com/v2-691e39126154fcbe22c848d927377f63_r.jpg?source=1940ef5c"" data-actualsrc=""https://pica.zhimg.com/50/v2-691e39126154fcbe22c848d927377f63_720w.jpg?source=1940ef5c""/><figcaption>害 限流严重没人看</figcaption></figure><p></p>"
96,知乎用户,0,356,1,0,https://www.zhihu.com/api/v4/answers/1676494870,<p>自由主义天生和“集体主义”不对付不是应该的么，作为自由主义者，当然看不惯报团内卷。</p><p>民族主义也是种集体主义。</p><p>自由主义和国际主义挨不上。</p><p>要是某个自由主义者宣称也是国际主义，</p><p>是就是吧，真正的国际主义者比真正的自由主义者还少</p>
97,ihardy,1,434,14,0,https://www.zhihu.com/api/v4/answers/1284786071,<p>爷爷们，道德上的世界主义与阶级意味的国际主义分清楚了再出来提问成么？</p><p>什么，你跟我说英文字典上就是这个意思？拜托，您用的是中文好吗？</p><p>尼采说我是欧罗巴公民和白求恩是国际主义战士这二者之间有半毛钱关系？</p><p>还有，谁说自由主义者反对民族主义了？“印度人之自由印度”这句话是反了民族主义还是反了自由主义？</p><p>民族是虚幻的共同体？你是不是少了一坨限定词啊？都是虚幻的还自决个什么劲啊？大林写的书岂不得改名叫《虚幻与马克思主义》？到底还分得清分不清民族主义和民族？</p><p>题主老斯托雷平了，不管是个啥，只要反对沙皇陛下，管你是个社会革命党还是布尔什维克，统统打成境外势力戴领带就完事了。</p><p>只是，你可知道斯托雷平的下场？</p>
98,仗脸走天涯,1,208,3,0,https://www.zhihu.com/api/v4/answers/1306845386,<p>黑格尔认为人类社会的自由是不断扩大的。黑格尔哲学是马克思思想的基石之一。</p><p>欧洲封建社会末期，人们为了反对君主集权和宗教束缚，个人自由主义崛起。</p><p>资本主义社会初期，人们为了反对资本剥削，集体自由主义崛起。</p><p>因此，你将“（个人）自由主义”和“集体（自由）主义”各省略两个字，而将他们对立起来，本身就是错误的。</p><p>科学社会主义政党的目标都是要消灭剥削，消灭国家机器，掌权是为了抚育发展社会，让人类社会能够消除剥削，消除国家机器。就像佛罗多拿魔戒的目的是为了待时机成熟以消灭魔戒。</p><p>科学社会主义政党为何要实行“人民民主专政”？专政不是目的，而且通往共产主义前的手段，是必要之恶，只有这样才能遏制资本权力对社会的影响。</p>
99,胡仙君,1,27007,12,2,https://www.zhihu.com/api/v4/answers/1961905693,<p>中国人为什么整天反对任何主义：</p><p>1、道德本身跟身体的“干净”同享一个思维回路，甚至身体的“干净”先出现，后来才引申到道德。所以道德总是排斥什么，而非渴望什么。一说这个主义，啊它是脏的，不要。一说那个主义，啊它是脏的，不要。由此排斥任何主义是自然的。除非有自我（而中国人没有）。自我永远是干净的，没有自我就会认为任何立场都是脏的。也就是中国人反对任何主义，“政治虚无”，不是自由主义的表现，而是极端道德主义的表现+没有自我意识的表现。所以我们反复说，反对任何政治立场也是一种政治立场。</p><p>2、身体的“干净”与性心理有极大的相关。中国人的性禁忌心理建构了道德禁忌心理。一个初中生小孩表达自己爱某个异性是非常丢脸的事，同理表达自己爱国或爱共产主义也是非常丢脸的事。（我理顺了马克思年谱以后，才悟到共产主义实际上没有本质，你可以把它理解为一个抽象的“最完美的道德建构”，那在中国的氛围里就等于插标卖首，树一个“最完美”做靶子等着所有人去想方设法找它的瑕疵。）</p><p>3、性心理的另一个问题是，你“喜欢”什么是一个很容易被利用的东西，讨厌什么则相对没那么容易被利用。但特定讨厌什么还有被利用的可能，完全讨厌一切就完全圆满，全方向都是刺就是拿不动咬不动的圆球。所以建构信息壁垒，要么隔绝一切信息，什么都是啊啊啊好啊好啊（而对方也知道你完全言不由衷），要么讨厌一切（对方则没那么容易觉得你全是假话）。一个社交老手一定要先跟周围人建立信息壁垒，保证安全，不让他们知道自己真正的喜恶，然后才开始布局干需要干的事。</p><p>换句话说你“爱”什么本身就是一件不应该的事。你“应该”什么都不爱。</p><p>4、总之，控制某个人患上洁癖是很容易的事。比一切其他精神异常都容易。越王勾践就有洁癖，知道为什么吗？精神洁癖也是非常容易的。事实上就是某些人发现了中国人非常容易患上精神洁癖，而极端地利用这一点。</p><p>5、这里可以发现尼采对道德的观点是假话，也就是说他知道真相而故意说假话。</p>
100,马斯托,0,74,0,0,https://www.zhihu.com/api/v4/answers/1348173518,<p>我就不反对集体主义。你痛恨学校你可以退学阿！我认为国家应该保护每一个痛恨学校的同学的退学的神圣权利。别搞什么九年义务教育，没劲。同时，保护民营学校开办权，让不喜欢上学的同学的家长给他们单独开个学校。</p>
101,爆炸性百万甜面包,1,1042,7,0,https://www.zhihu.com/api/v4/answers/1502817389,<p>首先国际主义的反义词是沙文主义而不是民族主义，这在陈毅陈将军当年的表态也很清楚了，我们要旗帜鲜明的反对大国沙文主义。沙文主义是狭隘民族主义。。。</p><p>民族主义也表现出国际性。。。你想抨击的是普世主义吧，因为国际主义和普遍的民族主义不在一个频道，其实是普世和民族两者存在一定程度的对立关系。。。</p><p>但是普世的强同化和殖民属性确实在先前激发了国内的民族主义。民族主义让各地方的现代性发展产生了多样化的趋势，当然目前阶段，所谓的现代性仍然是以所谓的西方的现代性为“正统”，但我们在尝试走自己的道路，这也是为什么我说，民族主义具有一定国际主义色彩的根本所在。</p><p>如果你认为反对无脑的集体化，一刀切以及沙文主义的人就是所谓的自由主义分子，那你把敌人弄的太多了，而且你的自由主义分子是什么？西方本位的自由主义？崇尚贸易自由的商业分子？推崇全盘西方化现代性建设的知识分子？未免太过宽泛了吧</p>
102,金小师,1,1776,20,16,https://www.zhihu.com/api/v4/answers/1520601845,"<p>我不知道我是不是自由主义。</p><p>但我明确反对民族主义。不过不反对一定程度上的集体主义。完全支持国际主义。</p><p class=""ztext-empty-paragraph""><br/></p><p>首先我们要确认一点，民族主义作为想象的共同体存在，其唯一作用就是维护团体利益。</p><p>如果你否认这点而以感情作为考量，那么就不能强迫没有民族感情的人信服民族主义，是不？毕竟你的感情是你自己的事。</p><p>如果认为该民族该国家的人天然就必须有某种感情，那当我质问你为什么的时候说到底还是会扯到团体利益，继而扯到维护团体利益等于维护团体中每个个人的利益。</p><p>——————————————————————</p><p>感情讲完了，所以我们直接就从团体利益——个人利益这个逻辑点将。</p><p>我们常听一句话，“国家之间没有道德，只有利益。”这句话就是民族主义存在的事实逻辑基点。</p><p>我相信所有自认的民族主义者也认为民族和民族之间的斗争没有道德，只有利益。</p><p>那么问题来了，既然都是为了维护利益，那么请问，当出卖民族可以维护个人利益的时候凭什么不能出卖？</p><p class=""ztext-empty-paragraph""><br/></p><p>民族主义最关键的矛盾在于——对内，它主张内部之间要讲道德。对外，它主张不用讲道德，只用讲利益。</p><p>这种矛盾根源就是一切以民族这个集体利益为优先。可既然维护民族利益是为了维护民族内每个个人利益，那当个人利益和民族利益冲突，出卖民族利益反倒成了最合乎逻辑的选择。</p><p class=""ztext-empty-paragraph""><br/></p><p>而事实上，老百姓都很聪明。当一个国家地区民族主义盛行到极致时，个人个人之间的诚信，友善，互助也会为利益所让步。</p><p>不说别的，光在知乎上，我讲的最多就是做人本身是最重要的。而民族主义者都对次嗤之以鼻。</p><p>而个人和个人之间道德准则的下降，最终还是会损害整个民族的利益。</p><p>所以民族主义是自相矛盾的，只是在关乎存亡的时刻拿来续命的猛药，而不能长久使用。它在关键时刻能起作用也是因为不让人们有长时间思考的时间，而用感情渲染的方式来鼓动集体，从而达到目的。</p><p>——————————————————</p><p>那么再讲讲国际主义。</p><p>我所理解的国际主义其实是人和主义。在我看来共产主义就是一种终极的国际主义样板之一。</p><p class=""ztext-empty-paragraph""><br/></p><p>国际主义所追求的是人类集体利益的最大化。从这点来说，国际主义才是最大的集体主义。</p><p>当然有人会问，凭什么要我为了别人。其实很简单，就像罗翔老师上课讲正义一样。</p><p>因为从长远来说，国际主义最终会让每个人收益。</p><p>但国际主义的问题在于，它不救急。当一个人遇到生死存亡的关键时，他很难因为国际主义而牺牲风险。因为国际主义不用感情作为操纵的砝码。民族主义这时好用的多。所以孙中山说“驱除鞑辱，恢复中华。”</p><p class=""ztext-empty-paragraph""><br/></p><p>而当今世界是各种救急的情况不断发生，所以就会陷入民族主义热潮。但民族主义从来不能解决问题，只会让问题不断的循环往复，在自相争斗中灭亡。</p><p class=""ztext-empty-paragraph""><br/></p><p>我想问大家，当今世界最主要的问题是什么？</p><p class=""ztext-empty-paragraph""><br/></p><p>哪怕国家和国家之间是不是发展不均衡？阶级分化严重？讲细一点是不是资源配置不合理？环境污染冲突加剧？</p><p class=""ztext-empty-paragraph""><br/></p><p>所有这一切的原因都是因为民族主义！我们常说美国霸权主义。但其实美国讲的就是它一家的民族主义。</p><p>如果我们只是成为第二个美国，那么就会有第三个“我们”来打倒我们。又或者在，争夺中陷入集体的灭亡！</p>"
103,小哲的猫,1,1883,31,1,https://www.zhihu.com/api/v4/answers/1283523808,<p>曾经的国际主义：全世界无产阶级联合起来</p><p>现在自由主义者口中的“国际主义”：全世界资本家联合起来</p><p>因为社会主义阵营失去了话语权，“自由”，“民主”，“国际主义”这些词的含义在很多时候都被override掉了，实际上都被偷换成了“资产阶级的自由”，“资产阶级的民主”，“资产阶级的国际主义”</p><p></p>
104,华清源,1,556,2,0,https://www.zhihu.com/api/v4/answers/1467604502,<p>有些人、不少人、甚至很多人认为——中国人生活中的集体主义、民族主义还不够多，觉得自由过了火。</p><p>我建议这些人去朝鲜生活，那里对他们想象中而言就是天堂。</p>
105,杨坚鸿,1,52986,11,0,https://www.zhihu.com/api/v4/answers/1469674150,"<p>错误往往是正确的先导，盲目的必然性往往是自由的祖宗。</p><p class=""ztext-empty-paragraph""><br/></p><p>什么叫马克思主义?那时的中央领导者们，实在懂得很少，或者一窍不通，闹了多年的大笑话。但是这是难免的，人类总是要犯一些错误才能显出他们的正确。对客观必然规律不认识而受它的支配，使自己成客观外界的奴隶，直至现在以及将来，乃至无穷，都在所难免。认识的盲目性和自由，总会是不断地交替和扩大其领域，永远是错误和正确并存。不然，发展也就会停止了，科学也就会不存在了。要知道，错误往往是正确的先导，盲目的必然性往往是自由的祖宗。</p><p class=""ztext-empty-paragraph""><br/></p><p>有些人做奴隶做久了，感觉事事不如人，在外国人面前伸不直腰，像《法门寺》里的贾桂一样，人家让他坐，他说站惯了，不想坐。</p><p class=""ztext-empty-paragraph""><br/></p><p>闹别扭的有两个主义：一个是经验主义，一个是教条主义。</p><p class=""ztext-empty-paragraph""><br/></p><p>不要上号称懂得马克思主义，而实际上根本不懂马克思的一些人的当。</p><p class=""ztext-empty-paragraph""><br/></p><p>打倒奴隶思想，埋葬教条主义。</p><p class=""ztext-empty-paragraph""><br/></p><p>奴隶思想是民族劣根性，跪惯了，就不会独立站着了，这是民族传统早就存在的。</p><p class=""ztext-empty-paragraph""><br/></p><p>有些人，不管三七二十一，连苏联人放的屁都是香的，那也是主观主义。</p><p class=""ztext-empty-paragraph""><br/></p><p class=""ztext-empty-paragraph""><br/></p><p>以上的话，都有出处，别质疑。</p>"
106,MonSter,1,36,6,0,https://www.zhihu.com/api/v4/answers/1193917898,<p>自由派支持的国际主义是第三世界国家给他们生产，他们坐享福利的国际主义，典型的资产阶级思维。真正的国际主义并不是要团结全人类，城门上写的也是人民团结，人民是人民，资本家是资本家，要团结的人是人民。“全世界无产者，联合起来”，这是国际主义</p>
107,彬山修一,1,27121,14,2,https://www.zhihu.com/api/v4/answers/1490719301,"<p>人只能对自己接触过的事物做出反应，对于没有亲历过的事物普遍冷漠。</p><p>中国人，从小到大，四处是集体主义、民族主义，碰撞多了难免有的就被压坏了。根据力的第三定律，从中诞生的“自由主义者”必然是前两者的反面。</p><p>正如“历史虚无主义”与“历史钦定主义”的对抗一样。</p><p>举个更直观的例子。</p><p>比尔盖茨支持研究新冠疫苗，被美国人认为是在执行“人类清除计划”。</p><p>从中国人的角度来看不可思议。</p><p>但是如果换成的马云支持研究新冠疫苗呢？</p><figure data-size=""normal""><noscript><img src=""https://pic3.zhimg.com/50/v2-c204babe05c0bf36f0666c018f140621_720w.jpg?source=1940ef5c"" data-rawwidth=""133"" data-rawheight=""200"" data-size=""normal"" class=""content_image"" width=""133""/></noscript><img src=""data:image/svg+xml;utf8,&lt;svg xmlns=&#39;http://www.w3.org/2000/svg&#39; width=&#39;133&#39; height=&#39;200&#39;&gt;&lt;/svg&gt;"" data-rawwidth=""133"" data-rawheight=""200"" data-size=""normal"" class=""content_image lazy"" width=""133"" data-actualsrc=""https://pic3.zhimg.com/50/v2-c204babe05c0bf36f0666c018f140621_720w.jpg?source=1940ef5c""/></figure><p>肯定也是一堆莫须有的帽子和骂名。</p><p>与其纠结为什么会诞生“自由主义者”，以及他们的立场所在。不如去研究一下，是什么东西的戕害让这些人成为了“自由主义者”。</p><p>就目前小崔魔怔的程度来看，我觉得那是比深渊还要恐怖的存在，以至于我自己是不敢去探究的。</p>"
108,3营6组白面葫芦娃,1,1288,38,20,https://www.zhihu.com/api/v4/answers/932085530,<p>自由主义有很多，古典自由主义，新自由主义，新古典自由主义，自由意志主义。抛开经济上不说</p><p>自由主义的价值观上并不真正支持国际主义，他们只是反对集体主义，崇尚个人主义。而个人主义自然要反对民族主义和集体主义了。不能因为集体利益损害个人利益，那自然就是将个人置于集体之上了，与之对应的就是民族主义，集体主义，法西斯主义。</p><p><b><i>所以自由主义者不是真正反对民族主义，更不是支持国际主义。只是觉得民族主义会损害他的利益。不应该用民族去捆绑每一个个人。是个人主义的一种延伸。</i></b></p><p>而真正的国际主义应该是马克思主义。</p><p>因为马克思认为民族只是阶级统治者忽悠人和转移矛盾的工具，应该团结横向的民族去对抗纵向的阶级。那自然就是国际主义了。</p><p>可以打个比方</p><p>比如说买华为</p><p>小粉红:快买华为啊，爱国，不买就是不爱国，不996就是不支持中国崛起。卖国贼</p><p>自由派:凭啥叫我买，<b><i>法律</i></b>规定了?<b><i>我不想</i></b>买怎么了，我就不买怎么了，我就要买苹果怎么了。你爱买你自己买，爱996自己996，少拿爱国绑架我。</p><p>马克思主义者:买个屁，我不买，你也不准买，我不996，你也不准996，不然你就是工贼。全世界无产者联合起来，推翻资本家。什么，爱国?你先告诉我爱的是谁的国。</p><p>不过其实我觉得自由主义和马克思主义者应该还是有的聊的，倒不知道为什么马克思主义者这么喜欢喷自由主义者。</p>
